Height,Weight
181.8196808,87.41944183
177.068322,91.24132247
177.7192691,85.62297684
183.5253415,85.09938483
182.3601094,92.65081932
170.090851,86.35194131
173.4032962,89.28656152
170.2712597,79.58369964
166.9820692,80.78757774
175.5725669,81.20414679
180.754583,92.20591287
173.2525951,79.07098694
176.4619967,93.77757833
173.0876928,82.22072801
161.1855044,75.18188916
171.4788494,79.87093977
167.4808739,72.79711127
182.6101036,92.17935969
164.6025168,75.11687203
182.1932127,92.36095083
166.8895291,78.49809764
185.0595223,98.00523995
178.3658567,84.34316795
166.5295225,73.71864076
171.4424185,81.09631376
164.6457753,75.64863947
176.7808934,78.88968699
171.8868405,82.56065017
182.6427446,96.5588575
168.7881778,79.33950793
172.9892452,84.63234586
165.2978708,74.98502027
185.6028214,93.79835411
169.3075623,78.44327422
170.0108704,83.04606168
176.816995,83.55094418
175.5254262,83.19089823
166.3259839,79.16498377
164.3929204,68.31978084
175.3374482,83.39381372
159.8903356,69.87998685
172.7287981,84.53591958
171.513768,81.67221038
165.5927288,70.8901696
177.2174981,76.99702519
190.1959824,107.2113126
171.8885378,77.02476368
179.0436362,85.6373953
163.7928913,72.29287134
188.9695459,96.45006462
165.3389239,75.23410403
181.383316,85.82178479
181.9948717,83.90627109
170.1903537,86.43449225
176.1400437,82.48642388
174.0829201,82.23407797
184.4235514,100.323481
173.3191508,84.70497397
180.68721,86.77998281
173.5421158,83.2735312
179.2562493,96.64224399
175.3381602,83.33795049
173.3971304,84.49955977
180.7733535,90.88016984
178.6247371,90.2708265
157.7559465,66.11929662
175.6539897,81.08035345
163.213769,71.68051807
176.5536828,87.35920045
186.9050829,97.8647894
186.4496078,94.91900597
168.0628217,79.0044667
182.525094,89.99589433
174.2098468,84.95255571
169.221758,75.5828285
178.5333964,87.42438166
178.8218909,86.55807116
186.6577305,95.24296137
163.4747443,79.41721226
172.1563276,82.62832919
182.4819277,91.69496334
175.0473838,87.37651681
172.8607166,79.94543545
161.976722,73.02927145
169.9037452,86.68278711
174.711037,85.1099453
172.2211535,71.82504387
160.7138048,64.97645152
171.1409314,84.67523388
162.7198986,75.60703353
188.0478783,98.79950344
181.1468336,90.15253081
178.8399695,93.5973206
176.6824836,85.04464477
158.3606588,63.13847374
181.2371503,94.94128715
180.0067711,90.49552955
161.9355381,70.9692914
169.3819959,81.32799521
170.3192006,77.02651019
184.756025,86.31073705
161.219932,64.00039099
180.7732922,83.93798378
163.7399578,71.35477556
168.678146,80.35219835
170.6984364,76.6489249
180.9839792,93.1468986
168.8801961,77.55962015
182.1776662,91.74727248
172.6691048,83.63096978
171.6560615,82.03389834
172.809142,73.53834514
165.0079819,74.87469581
174.0959905,84.96759551
172.5951273,81.05782527
195.0881128,103.0653297
167.0392735,74.0402033
178.7280973,84.04928904
173.5138,84.42254412
176.5026865,85.20419696
181.6001962,87.49213127
155.5161448,69.63588774
177.8610906,89.47346078
193.0231352,104.9373303
166.9795015,66.22065924
171.096493,90.21667426
178.8156807,92.32284325
168.6159491,73.48962876
172.3556093,86.95827305
192.2635576,106.6561143
156.1109732,61.46675797
150.8268499,61.86586898
168.6378515,84.39835665
180.5719837,89.82525826
176.7244925,87.30119913
170.9054191,82.78879527
186.99906,102.1911677
178.9589983,85.05672851
165.4407809,62.8927207
173.6345833,80.01975262
164.7096055,71.53982193
180.7448772,87.24892772
159.5454148,69.62451112
166.6462719,69.36014237
185.3333352,91.9090304
167.7524409,77.47294383
178.6662876,93.54675936
164.9475736,60.55996761
167.3180146,79.15114886
164.1194981,69.5271316
170.1381805,78.77240745
177.8495419,89.01758043
165.3678245,67.6337055
170.8383628,82.4055801
182.829224,86.64340305
173.9829757,87.24376767
180.2056693,91.64695376
164.2945875,72.93299607
175.4648929,79.10240259
170.3010811,78.8417167
170.5233443,80.73228234
177.146311,90.66908162
174.9921045,81.960362
178.4436385,85.85220541
158.2608939,67.78437879
178.9735128,83.9241468
161.8359764,63.23578022
186.5874093,90.65862065
181.9867031,90.28262916
178.1642007,82.93122186
169.269585,70.65321983
179.7101105,89.73814329
173.1074372,87.61553534
175.1424474,80.86991322
180.6468996,87.90834877
174.872935,80.85590725
181.1892462,83.69681262
188.8241229,94.90846203
176.097823,81.17227239
180.6056569,93.5487005
181.6232239,93.38710661
181.8124278,90.89671767
178.6832984,88.14598545
168.6620885,75.27628432
189.2754051,91.60652028
183.4639513,93.54134699
185.68939,94.00220076
176.6774518,82.24588997
184.5515019,100.645688
166.8901256,72.66694162
172.7498418,79.38544491
178.2794687,87.47976217
179.9313553,96.94900135
167.8225361,81.51248277
169.0576098,70.13783708
189.2832691,98.2177233
161.8803922,73.58215841
177.5363915,84.84745552
192.659285,103.0914669
173.7077285,84.11402814
180.3616927,94.14314657
173.3949377,83.90930277
183.8755283,97.82857507
170.6046736,71.88067701
176.2225333,88.21862834
173.8995102,82.96379649
173.8198005,88.95078954
175.2302485,81.81255436
179.3655617,84.11630734
165.1978714,77.39755396
185.4814823,93.11404305
174.5494177,82.76054716
175.0702844,90.74561709
190.873146,100.3931671
160.4118515,54.0876055
163.8242239,77.03852596
175.6904898,82.47024748
170.4794001,80.86027797
164.015158,80.158287
177.7540045,87.86920155
170.9185699,70.1790031
171.6499977,76.01356276
177.8779102,90.12705145
170.9057625,90.26780765
172.0035852,79.45081194
180.9811403,89.04789516
180.2932806,86.69905237
169.6694004,78.56604985
168.6142831,78.35414064
186.724531,95.43565226
176.2103694,83.43228832
174.5503455,78.87425229
181.7098182,94.03321251
185.5957596,94.18957076
176.5432825,84.98870568
170.86291,86.3464521
175.301338,90.13225132
185.1377302,100.2021659
179.6057834,91.65641984
175.1694915,82.34403467
178.9993755,90.97955263
175.2759954,86.553564
168.7739061,73.90875277
174.9421854,80.34617321
173.7948444,81.76357758
188.5754246,105.3388708
175.4353516,90.16147552
186.4386245,94.44740923
178.4955067,84.24037207
188.8257866,95.30491189
171.9715455,89.32735477
168.7942806,73.84980422
175.4015966,92.65013523
172.8107387,78.21568482
174.6599793,94.92839348
180.0669991,91.36161007
179.9991712,91.40402153
175.8292526,76.08472747
173.8365237,86.5524679
173.3638563,81.30734382
183.4559011,92.25615369
179.9509264,89.04297174
174.7193211,85.25388632
174.9419309,76.36631135
169.5272297,77.41106868
156.6555332,65.6633445
160.8613155,62.66264303
164.883928,67.54298088
185.3264293,92.61491184
177.988713,93.16231283
167.6779942,76.70197103
169.3767277,79.18416071
158.4998951,65.5644815
176.7516914,88.2228982
185.6356313,104.6340484
179.4483096,87.77905803
183.825047,90.435465
175.9291092,80.90000404
168.1625167,76.03547267
164.0911309,68.01054693
173.6562366,74.79883051
174.9825911,87.28864887
165.240471,79.08637433
181.7015824,93.98406253
185.5718376,88.93087075
165.9517503,69.90535652
177.2880805,82.28978702
182.6227296,92.28726894
177.5283159,88.23853052
175.9211405,89.54440494
174.17016,87.36486584
188.3487838,96.2868441
171.4575349,85.73186749
184.8954551,98.50352762
175.0301079,83.74013007
174.5501443,88.75442443
173.5133484,77.01123066
155.1291972,55.64671725
176.7169226,75.19863288
180.7591454,90.13395552
182.292809,82.58651228
173.1312895,77.32660737
164.82168,71.32701958
168.8421327,80.10458747
170.6192469,74.85460242
158.9078394,74.41266697
177.9262438,80.09952971
176.08852,80.45070452
166.6244532,66.37610384
175.4570468,85.39283755
164.7763293,73.62264377
179.5883981,92.03862454
161.9116062,66.29664887
167.9093364,77.22961994
163.9934841,74.79207491
182.8626611,85.53156541
185.6121675,92.44625137
167.7287876,72.66260972
179.8401311,87.06598638
165.6194857,80.30830873
168.2567543,73.33692845
167.6310192,83.22083256
171.4925903,71.71894597
168.4199592,73.71143828
153.0835339,57.3592543
174.4906941,77.62910928
169.5047941,82.32384437
170.8741656,84.04383081
169.0626658,74.82609381
171.4915788,78.70730775
175.6378893,82.8955574
176.3169433,88.14868852
181.9058486,94.50104504
178.5897985,89.24412975
173.723787,89.71502748
172.1551976,86.86206086
179.0421937,78.94433534
189.7556888,97.62456898
170.4738857,84.85521713
171.753496,88.23218035
175.4411384,87.74041646
176.4250029,85.23486992
166.4196353,80.87067236
181.5159205,79.08256711
171.25757,80.05222515
184.0200705,96.7781761
183.1037905,87.46183645
181.1815342,88.1787744
175.9704462,78.59525184
179.7526559,85.59781611
166.1392331,65.0532635
159.4840385,62.28914869
173.4282583,83.20195258
167.9166122,82.95079528
175.388621,86.87297171
180.8786731,89.83187636
171.6886642,78.84829202
166.1390393,76.0352091
181.0342491,94.85198309
183.9788486,92.78881116
179.9787976,90.70315362
178.235556,87.24743956
183.1918732,91.12987422
177.905199,91.41984578
178.4265018,85.11912371
176.379515,83.65869542
173.8588055,87.01010241
184.6288258,88.10649823
178.2347861,94.24577965
186.5222416,99.19698704
177.5348851,90.77299476
185.8799303,101.3313516
173.7646379,83.52835642
178.0971041,95.24343057
174.1935233,89.09409249
164.0206921,72.64992146
164.8752634,72.20962632
176.9236119,86.00551473
176.7394073,90.38630767
177.8890736,82.24746924
170.6237755,81.0455224
179.4823424,85.79225738
172.7202061,82.16639547
175.5902971,81.19584081
172.8470655,78.56044054
169.5143356,87.87269011
178.9220889,88.40588375
176.2751098,86.1552227
177.6669962,85.41816373
174.6058421,85.61868203
165.6565775,70.36915201
171.4624492,78.00650197
164.7067103,70.05325763
175.5315216,86.70357008
175.151894,82.64106627
166.5006177,79.78620996
167.0113135,76.05243633
171.6149517,70.84260632
164.6633017,66.65739276
168.1019718,70.98301609
180.7790861,87.86986201
179.0248665,97.74343866
172.6668045,81.38157637
183.6655328,92.19031972
190.0276933,105.3283159
188.0029187,94.21593763
178.4006841,83.58685773
174.0624219,78.25144151
166.0806806,71.15304619
170.917627,84.30357991
167.3674219,79.49565946
188.2594207,98.59009782
173.9571771,87.87284005
181.4994781,81.39399374
175.8808917,79.48421202
166.3535123,77.47818603
169.7132886,80.20898043
182.3687454,93.3942589
172.9095431,77.87970963
178.3393731,84.23782204
195.1804042,96.03638811
161.8608062,75.28693583
160.5859748,78.02907948
170.6152901,71.83480402
175.1322888,82.45543216
178.8559552,98.07335176
178.0503859,80.13662026
173.2911438,84.45758298
165.2823328,79.24484084
164.1510613,61.6406409
173.6713085,86.59989478
167.0288733,74.42828352
182.7491554,94.43986619
169.4324102,78.90589175
173.4287172,83.83011071
185.3570335,99.14287424
173.0534282,79.38660571
174.2501283,84.80609636
166.4249478,72.54588789
181.4299063,93.30552055
188.318415,99.36011155
166.6237791,74.94678967
185.5109496,89.20114014
180.4922879,85.87615604
166.7792559,77.09194713
176.7058579,82.94681013
191.1590202,103.1636664
182.6537154,92.54716561
186.7956861,97.22440191
166.0896579,80.93802628
172.4527324,80.81979697
172.5159653,81.30449861
169.3132589,83.08513965
185.8816894,94.72777339
178.124834,87.12646453
184.7387407,96.92532726
175.1767509,79.62903892
176.4666935,83.06394499
157.9446385,69.305151
172.8432681,82.89657571
166.6095265,77.66584884
178.6387422,84.18156781
184.1612019,92.81724113
180.7329806,86.57301146
172.7337897,88.3389422
185.3678045,91.70577162
172.0047192,82.71767055
174.0464669,85.29948746
168.532381,77.87501947
173.1774364,78.45422986
182.5719409,95.72660507
182.2845204,91.08169141
180.7299506,95.27627689
167.879571,79.67287357
179.8723348,84.63931268
181.1066754,93.51466692
177.3079783,84.67361367
166.4268685,79.63774294
174.1382179,86.67641433
183.5592316,95.9186
161.4946372,64.48933355
180.4536804,93.36889151
166.8231108,73.99992958
165.6266605,68.88958848
164.6890118,64.73931337
177.710619,84.5729282
171.1414366,77.11125138
160.6062625,74.6168978
178.7533743,81.78189221
181.8857417,87.57507193
170.4023818,80.02144818
162.492835,72.60352386
171.6417009,81.83685557
165.58987,84.07246564
182.3262698,93.06312367
183.1347609,93.54156882
183.8253718,95.33927507
185.6721808,97.84392862
177.5727578,82.36830593
163.9845043,73.43190416
178.6791053,89.66757219
174.0890051,81.45218061
172.1850265,84.42210641
184.4779716,87.23888063
170.6791586,81.28785707
192.9050408,107.7587666
162.4488134,69.23893552
175.2921494,89.05032951
165.0145206,78.25594568
183.0205231,91.77739919
170.1207365,87.91691515
178.5114196,84.7864525
170.6706552,81.52079847
167.3938431,76.02959083
187.1900224,105.5593305
172.6556861,77.89329342
166.6999505,81.64434828
167.1928349,74.20120953
182.1583098,86.63349142
186.7008413,93.20095033
162.6420899,66.84643556
173.4309657,90.53825137
188.8203966,99.96416897
177.3212597,93.56948908
181.4015819,94.9034968
186.1604315,103.6724365
183.1010602,93.1628326
162.3429344,76.13196605
183.5082049,87.77535686
179.3164423,85.47971819
179.9986649,97.51384041
182.7743048,89.99454722
173.1104026,80.81458232
175.0810377,85.99352515
168.3999503,81.73785268
165.79479,68.00913799
173.9494344,82.05310842
166.7295012,77.1562928
174.9266258,81.11078968
173.8869517,82.26498604
176.0761156,88.14653478
178.9793689,92.19642054
184.5697144,99.37981435
176.1227551,82.51057293
174.1651569,84.35714646
181.9092731,91.48014062
175.0160124,79.58047718
184.5678404,85.45454753
181.3059905,98.59660717
178.5141521,95.9707668
179.6044313,89.38524053
174.0439757,84.69415478
156.8212706,63.50740622
174.6820585,85.0715564
186.8643363,93.1494082
169.0617152,81.29120252
178.5868355,94.5723429
184.3131202,96.05555706
187.1721123,103.6225603
173.0797703,77.47349156
173.8809352,84.46271577
187.5508804,104.0265678
169.3364495,80.23254928
188.9776716,109.2894846
172.1269434,78.32153398
162.7365104,70.46315752
169.2531919,77.279474
176.2259689,88.33682587
177.8050296,86.22242461
189.4706303,103.0182646
173.891913,79.66192252
176.7375179,84.83474362
170.3011627,83.03593863
180.9074954,88.42386258
170.3666997,75.87909427
185.7240208,94.60952824
168.8171494,77.09483302
172.1772859,74.54161694
178.6877294,88.89109416
180.6594162,93.27486699
183.6358629,96.18792436
175.1465507,87.91903187
170.5445143,74.9079627
177.715671,86.10927829
174.174618,85.78630446
172.9561307,77.08188272
192.7490001,101.6650228
182.8587742,95.71658142
173.8801561,84.1567477
184.0662433,94.48075907
172.0523513,75.45608848
177.8884456,79.07235247
183.3699913,98.06499514
176.7660742,85.21318616
180.4693328,91.05159875
179.8562811,82.35583737
172.8772615,85.89618348
186.4131071,92.31205677
191.3676237,99.12482758
183.52187,93.09268332
168.0867106,80.04961817
156.6633418,70.96241581
182.6062334,90.64115267
158.6910789,67.54632963
172.6346725,84.64323907
177.0212564,91.39038384
159.889651,68.34313207
181.2530586,89.57201678
171.0242409,85.14310392
172.1603626,87.18028633
175.6699664,79.51330294
174.9125488,91.53282634
170.3726639,92.30310863
170.950601,84.97893588
171.5125839,79.1063225
174.1636717,81.55401277
181.778954,89.82336552
186.0019547,95.50196741
176.3772456,76.88226137
181.9226678,99.94317103
167.0520348,77.74803911
184.7711432,94.52019912
170.7674026,80.77251319
180.0296787,87.24820428
177.7055403,85.73920526
167.3157686,80.83765938
179.9823444,83.68466252
181.8511132,89.75998857
177.9295149,83.83900591
171.4501706,79.77767224
165.4776665,63.73547854
175.3183543,85.07965734
179.8876684,83.66398605
179.9827409,86.5449861
172.858303,80.30025661
177.3859207,84.49689814
161.2699321,72.79711659
169.2437605,74.41592102
180.0470508,87.03888117
171.0857588,82.26932847
178.9194112,102.4199508
176.3461336,89.01729293
174.8665968,84.83432679
181.1779405,89.18517727
191.2184314,99.38799892
173.5180384,79.03545236
169.6179583,71.99224898
179.2464159,84.35178046
170.1575653,72.46660925
171.724489,81.14135139
184.8566528,91.25594497
183.7899526,79.45367295
179.4255464,86.09619321
174.1479355,86.34825529
173.0716029,87.34837611
161.0186234,61.99361773
161.7250711,73.29077878
176.7281964,88.59680281
175.5190376,88.26040809
180.2469568,80.98939194
178.713614,88.96664017
175.8813866,81.3591898
175.0874562,85.10592889
183.9538138,92.8530499
173.8226632,88.27220242
181.8534137,89.20909826
185.3445176,90.95006131
174.5534342,84.56107891
179.3174473,90.88739819
179.1817799,95.12129501
155.2866476,57.07413054
179.8810316,92.79616822
172.3084837,87.25693837
183.7811203,101.878421
178.022893,90.12971735
166.4053227,73.81295741
176.1952821,84.97296848
178.9042371,85.61931473
175.6744969,90.99338452
175.4694112,88.12388364
166.6875143,85.4198048
178.4458231,79.85425659
188.625167,99.11363446
186.507044,101.2375159
175.1408281,81.86530874
176.0461369,86.82432418
182.8027788,95.47839592
175.9297438,89.07448364
176.0784489,93.47528005
164.010384,75.95132242
176.7989418,85.06296966
182.8238565,92.11386618
181.3117452,93.23392812
175.0422063,84.69223423
179.4437335,94.1459263
181.8403374,91.44936067
182.5259866,92.0369281
162.9402276,69.79936167
172.9296672,73.71344881
180.8172951,87.52931988
173.3804478,84.50627595
173.1148848,81.30798535
168.3264534,72.12520653
164.4961388,80.38776343
164.0699251,73.31684202
171.2111143,72.00937587
183.1791037,83.77097051
173.0857157,75.88346596
176.6621852,84.7773938
182.3813181,88.99758837
172.9023397,78.33817711
173.9977614,93.39061653
175.8737708,87.13503954
159.5303189,63.1901605
162.0174609,76.69004025
181.5050068,85.80879942
178.7106456,91.4449692
178.9156226,88.04045239
173.6963427,76.27311013
180.2116602,84.35525267
180.608167,93.66385086
178.1435749,84.41728518
154.7767788,63.57169703
182.1240701,90.69397614
180.7452213,89.47495114
180.6627904,94.15444038
178.947026,82.94211531
183.80292,98.00150138
172.4831787,76.07925901
172.0213374,81.67008154
182.3064832,86.36799232
184.9036938,89.13270409
178.8253302,85.54491479
185.7836714,98.53752099
178.9148786,89.43817671
174.0460056,80.1530426
158.7366221,65.52668203
176.0877399,99.29426301
182.6724869,92.46317884
183.0404781,93.4134803
184.6763492,92.69837618
172.4528231,80.88780742
177.5286027,90.77313684
173.5307347,78.82394152
182.1287126,92.07696828
166.4723684,66.18521665
164.6466198,75.35506392
174.4735481,90.85779539
191.5849877,100.7808699
179.3080663,98.72164498
180.3571416,88.55494889
171.1032653,80.81822534
170.6042347,84.52909905
184.3735736,92.68843482
172.0083282,77.89622848
182.3053097,90.77728506
154.7780395,69.10445991
173.4197483,82.30629247
174.3715536,79.84583026
172.3075244,84.24736674
183.875548,93.74508706
176.1680273,85.00378942
176.5507816,90.82838639
170.1045275,81.93535698
172.869446,85.17508637
187.5727251,93.20379743
178.8883233,90.33020578
173.6359403,85.24050155
190.8984716,113.541857
167.9416583,83.52014069
172.1454176,84.89594277
153.0786629,60.30423036
179.7803626,87.88795521
165.4031473,75.22326418
168.1852459,81.90752694
175.3041391,87.00514784
170.547106,84.27188942
176.4694214,94.88127712
177.1436535,83.31437331
173.4935213,92.18379768
180.4734997,86.63959262
172.6258553,86.62008992
167.0701721,77.21040641
179.1867907,88.53175527
174.891336,89.23029357
171.7456128,75.2762926
161.9606857,71.4461551
177.0815304,91.38578383
176.6799951,85.38471404
177.8227921,83.48895805
173.0021866,74.25337872
183.117409,93.95256036
185.6113759,95.75998875
187.7153223,93.7308028
170.1890318,77.80760887
166.9767621,75.57873844
162.2083465,71.40134421
172.1679516,86.14150759
172.8035872,82.89029111
168.9817961,74.71791269
176.16926,91.14564543
167.327422,79.06165135
173.6340801,88.20829718
191.8645418,96.16546957
172.2171913,84.95315594
172.3753531,79.65198347
168.9095494,73.76509388
164.9750617,73.89024605
176.1577037,81.88269083
172.5746741,83.91887883
171.3195869,77.34004357
176.8849336,86.29635065
184.0108403,94.94742934
171.3481431,82.83921114
177.6681811,89.11892286
182.0654092,97.9192407
165.0697489,76.84285977
152.9512271,66.65835903
181.3924155,87.34981967
175.0431414,91.96020534
186.9671306,95.91678196
174.4713684,82.06957807
188.7725213,95.27323622
171.0741276,79.21076855
173.6416605,85.82138652
176.9964543,85.34431806
174.8612507,69.6118799
169.037732,81.23707928
175.2398797,84.3797534
170.9891056,80.77491965
165.0013971,74.52309757
181.2635311,96.43133023
174.6209061,79.22209306
177.584335,89.09886915
187.8901771,98.36585052
175.4329436,83.27117167
174.6173432,88.50316713
172.6481713,75.43776093
167.1472781,81.18048569
164.0324823,71.17643837
178.9742489,87.05370654
181.1796063,90.00321206
180.26006,83.09656367
165.708673,71.94865467
176.5331061,84.63823272
178.2887322,89.87525198
173.9885794,83.76058769
175.7472341,75.41115592
179.2309371,86.04774951
176.3432661,90.41896446
177.2358027,86.86191481
171.3767717,82.35098462
163.6637995,75.59998354
169.9266616,87.09677571
178.1810517,90.78539776
169.3850777,77.43370169
156.4922462,61.99174235
173.1348205,88.07757808
175.8177027,99.0256886
177.9674614,88.83917438
177.5039652,82.40620822
175.3459121,82.01145197
179.622296,93.23568664
175.4700656,83.19127941
173.7699499,83.46558508
178.0597054,87.08771028
183.3809646,87.90204484
181.9579129,91.04193398
174.3644273,80.92261336
168.6011648,74.29097732
175.4433293,93.90175607
174.9010478,84.15951348
183.6155741,97.0218272
166.3439965,78.22969133
179.4242045,95.61640554
182.7763369,95.15633504
180.4752524,97.63965874
177.2416169,87.07112506
176.3553984,90.81750541
183.6706026,90.60565062
167.1571763,86.89166875
167.4240255,76.07764266
179.4387847,92.92661772
165.6946182,75.91904477
178.3001778,97.07070092
162.7336397,66.76746797
169.7208968,80.81607411
188.2452527,109.2484172
175.263905,95.76453171
177.7915232,89.13433925
171.3681377,77.33035878
189.0943833,96.933235
178.1025083,81.75710442
174.7172436,81.61829935
172.0272139,80.8756862
179.9332758,91.34923916
178.6450967,86.36837526
176.4726212,86.9825492
180.2568571,88.08657409
162.9263232,72.40858754
179.4883368,91.5361305
176.5084695,84.22458902
173.9624765,82.70410394
170.011694,80.55950213
169.8172721,81.80274777
177.4480553,83.37646838
169.4060529,71.54421079
179.2407487,93.11395368
163.3945937,74.37876331
165.0781675,65.56719704
173.0476361,80.69280852
182.7648875,94.20792369
174.5824524,83.69227042
180.2435868,85.60684579
180.0847724,87.74926142
182.459544,94.6615821
166.910975,73.61399687
173.9679318,87.7512447
178.1057611,82.74308083
169.8428041,75.4768568
184.0119098,92.07615101
180.07048,88.30851141
173.5058111,77.70278852
181.8507488,91.29021143
174.9531158,87.24617701
176.1574322,88.20121713
177.8943819,90.49120675
174.4255203,84.42704357
168.8271405,81.99397001
178.5609469,96.82945192
183.7696137,91.58695932
178.7650273,86.05413808
165.1276975,71.49130182
173.1170321,80.28748953
177.6062341,93.92752393
186.5191506,94.74217731
161.8494592,71.1094396
158.1369366,58.64580889
183.4137892,91.66687782
188.580075,100.8093684
178.0913218,98.40521795
183.3910574,91.57008999
172.9558511,79.44917755
172.8242785,84.39425875
181.4141332,85.71070101
185.0979361,99.34850529
176.8902248,87.5169783
171.9181869,85.37649213
171.1531654,81.68842463
161.083659,68.42748771
165.6475122,79.34736712
176.4432814,87.53351676
175.0840519,84.72236896
175.8112032,85.31609304
175.1118129,78.19134423
171.3300289,88.52043548
166.0561449,69.07745286
176.8838522,78.99650921
164.5677459,71.21415437
174.9119885,87.1021533
170.391491,82.55778589
170.2787177,76.16389944
170.9301905,86.09618928
179.1948488,88.09247574
166.1284097,79.90274773
170.4596549,72.26232754
169.8313217,78.71304404
182.7666191,93.24221823
162.6559093,73.95769228
156.5296871,67.07120868
180.2373613,91.67832769
169.9561327,75.7051918
175.8204976,76.44003448
171.1319027,85.62553906
181.7143489,96.08732544
182.6022883,92.48534843
186.9699462,98.15833594
162.8046669,73.39551503
180.2450475,88.4582447
178.5118901,92.2901833
171.3089134,77.73687028
176.4616648,84.87656379
174.6088637,86.08281471
180.0897104,90.92990154
169.3385664,71.43538001
172.1835503,78.76309398
173.880869,83.24434692
176.555025,87.64449629
177.2147953,85.65820585
168.8775676,79.83631215
184.7256153,99.39708054
181.5850551,86.17800174
181.5428692,89.84623302
164.1842001,74.87506498
177.012215,84.53931927
177.8124122,85.14682969
170.2633874,71.41875892
177.5086649,84.24538861
166.0087086,71.68714484
163.6905481,62.63771488
173.4475213,82.28376984
177.6385762,80.45895017
173.6916049,86.90533527
171.4778128,82.96077933
182.5563635,87.60588652
182.978919,82.23191315
174.469884,80.96957375
174.469692,84.96802136
171.6002388,87.52408325
176.5697267,85.92169747
183.3978474,88.39035851
181.1165143,89.34524873
176.8716976,79.55587515
175.784125,89.02591571
170.6678732,84.87347862
183.3113178,90.28275564
176.8565337,93.44777952
172.4682225,83.55501004
164.5070777,72.15586757
175.3273127,81.96532241
176.2264687,87.43433743
160.0516111,73.79515196
177.2257591,89.64251561
178.3828539,88.51680366
164.9367908,66.11785029
193.7224164,112.2126466
168.8170533,75.30341085
173.7663602,81.38707509
182.3238859,90.58886352
171.1532074,90.06095264
178.0417449,88.98932923
184.7103322,93.61984524
179.1983931,86.34812375
163.7894214,74.68232151
173.7867562,86.00245568
171.1878293,81.45301008
177.1953018,85.70885397
169.7019765,81.43656585
176.2632791,92.79890388
178.8660222,86.56372352
159.2410426,69.80297216
180.8522156,95.33137174
165.190896,76.48408242
176.7227638,93.71230776
187.4492976,96.05452014
172.9436444,80.45489002
181.4758719,87.5046142
172.8156982,80.79074661
172.1481708,72.16143665
173.1751621,77.35621515
185.3969256,93.28115853
177.5639847,83.13470768
173.2249414,85.36706723
174.7131812,87.27465489
171.6236984,84.39384389
179.8945925,83.69529334
187.153464,95.83743747
159.8959217,66.08579585
166.2578713,73.17719348
184.7501842,95.78515376
174.8541348,82.35078817
171.3663982,73.69779443
155.7743945,63.42485482
186.3302926,96.27773823
165.504975,71.52714999
182.8338476,100.1337253
179.9940529,84.10628867
171.7527585,82.51079725
173.5791217,82.86039109
178.6829475,95.9305354
179.0260107,89.48811618
172.1708069,82.83575567
184.0499463,92.27044478
178.8974027,87.65103158
180.4755536,96.21179791
176.8422093,84.52885021
166.8332061,84.49093234
178.8861106,78.94603222
176.7294546,81.97062598
172.9358663,83.15658295
184.4472753,90.2903212
180.2307547,89.15818308
199.4616545,115.162021
169.6109978,71.16001172
175.8621109,89.61164956
172.0194223,79.95427529
183.2369465,92.82099837
172.211099,80.64234251
181.4999222,90.98719037
167.7555882,77.21828388
171.8916008,83.95960896
169.5034305,77.80193314
176.7483288,79.90735398
165.4066674,70.93137611
171.3014997,76.3993484
177.3328926,92.18047366
186.4695443,100.7973739
168.2051963,74.19451615
177.6500715,81.86131666
182.4721845,85.74371368
185.9415696,100.0911472
187.5711044,103.5437956
170.9947717,74.0681408
181.6710559,88.03670483
181.1513473,95.37704772
173.2132687,82.11303593
164.347632,70.70510188
190.1009015,96.76699982
172.4416292,73.91516295
176.1645161,84.33030143
180.2156152,89.22139731
175.7617718,86.88206807
175.9404719,78.16356849
174.8141069,86.52903082
170.0436046,79.0005706
177.5988888,88.32556735
175.5980267,87.16774387
182.4820034,89.133465
188.1298725,97.22402775
169.3618699,79.26147549
157.2015131,63.8676141
170.8159735,75.56596416
160.0421552,71.81088376
183.0718281,92.01097248
190.2084556,95.78332968
179.4770341,84.25700935
166.9740428,81.41499693
184.814745,90.94853273
171.803605,74.65355518
154.2315423,56.07683488
162.2384586,69.19755507
161.9881516,72.85954581
183.7997645,94.07263595
178.8316759,91.10043645
174.32822,87.96840742
168.6681467,76.33460168
168.5286995,78.35110744
178.7017841,82.86585659
171.511792,84.05031496
176.6795547,89.12214081
167.7166469,76.60079988
174.0098418,83.27724988
180.926566,89.84138353
172.4162343,80.39879483
169.8575075,78.49923951
167.5187362,84.33545196
177.8510857,82.80980484
173.4712772,77.98005903
177.8350005,83.63079985
175.6932259,78.85602833
177.2327842,92.28560811
172.9432759,77.16745006
176.8050781,82.35353001
177.1779716,81.72258789
177.4042812,88.85534837
181.1126063,87.47390152
166.0198999,72.06542972
171.0151546,85.82676868
177.4496236,87.05021282
174.6719566,85.2049244
178.4923591,85.69104893
173.1490963,90.72132015
174.6723574,85.14200981
166.3822496,73.36627014
177.7831186,84.22210153
183.6881571,96.05324877
184.5554569,84.45429421
175.5491242,83.61427925
177.8781359,93.37090786
171.8450802,81.1548391
180.7486979,88.16892529
165.2974912,80.61019978
184.2668211,90.34138805
167.4493966,67.30689232
183.7702722,92.0983235
161.365271,71.11836908
